date,open,high,low,close,volume
14-08-2017,47.6237,47.9921,47.5453,47.7256,536998
15-08-2017,47.7491,47.898,47.6159,47.7883,482117
16-08-2017,48.0156,48.188,47.8823,48.0705,459625
17-08-2017,47.9764,48.1488,47.7726,47.8432,547306
18-08-2017,48.0469,48.1332,47.7099,47.9921,524869
21-08-2017,47.9529,48.1567,47.8588,48.1096,411093
22-08-2017,48.2507,48.3134,47.9999,48.0783,404910
23-08-2017,47.851,48.6113,47.8118,48.2821,432426
24-08-2017,48.4545,48.6661,48.2899,48.5015,336233
25-08-2017,48.5721,48.9405,48.478,48.7602,420711
28-08-2017,48.8934,48.9483,47.2396,48.5251,488988
29-08-2017,48.188,48.3997,47.7021,48.3997,811296
30-08-2017,48.3213,48.5878,48.188,48.2742,581277
31-08-2017,48.6583,48.8464,48.4545,48.7053,649268
01-09-2017,49.0659,49.3716,48.8778,49.1443,443404
05-09-2017,49.0424,49.0816,48.4388,48.5251,740112
06-09-2017,48.5015,49.5518,48.4075,49.0972,530364
07-09-2017,49.301,49.41,49.0032,49.1364,422066
08-09-2017,49.0894,49.2226,48.964,49.1443,339397
11-09-2017,49.4343,49.6459,49.301,49.6302,434523
12-09-2017,49.5754,49.7243,49.4421,49.6067,432768
13-09-2017,49.6616,49.7713,49.3716,49.544,437810
14-09-2017,49.5597,49.7321,49.4578,49.7321,387151
15-09-2017,49.7164,49.8497,49.4303,49.5126,753399
18-09-2017,49.5675,49.6302,49.0149,49.1756,619611
19-09-2017,49.2853,49.544,49.1835,49.3794,418850
20-09-2017,49.5754,50.0515,49.3089,49.5518,654658
21-09-2017,49.6459,50.5473,49.6459,50.4062,602452
22-09-2017,50.4689,50.8921,50.4375,50.657,929261
25-09-2017,50.6413,50.8138,50.3278,50.4767,652532
26-09-2017,50.5238,50.5238,50.03,50.2651,719315
27-09-2017,50.414,50.6805,50.1867,50.2181,701596
28-09-2017,50.4767,50.6296,50.2181,50.4532,776625
29-09-2017,50.4689,50.5865,50.2651,50.3592,1269213
02-10-2017,50.4942,50.7712,50.3834,50.5654,730768
03-10-2017,50.6287,50.9612,50.6129,50.9295,674149
04-10-2017,50.985,51.2778,50.89,51.2224,859113
05-10-2017,51.0324,51.1591,50.8979,50.9929,843159
06-10-2017,50.8908,50.9454,50.6525,50.8266,564240
09-10-2017,50.9137,50.9137,50.5179,50.5417,301214
10-10-2017,50.977,51.318,50.9137,51.0958,1073763
11-10-2017,51.1749,51.4203,51.0839,51.4124,842042
12-10-2017,51.2541,51.3253,50.7712,50.977,773243
13-10-2017,51.1116,51.3649,50.9533,51.1353,826395
16-10-2017,50.9929,51.2303,50.9137,51.0166,518408
17-10-2017,50.985,51.1353,50.8266,51.0008,461106
18-10-2017,51.1908,51.357,51.1156,51.2224,783626
19-10-2017,50.9295,51.5074,50.9295,51.3095,452944
20-10-2017,51.0879,51.2541,50.7079,50.7791,851969
23-10-2017,50.882,51.0404,50.7791,50.8741,436959
24-10-2017,51.0404,51.2145,51.0166,51.1749,389933
25-10-2017,51.2699,51.4678,50.6921,50.8504,700137
26-10-2017,50.882,51.1591,50.8583,50.882,321702
27-10-2017,50.7079,51.1433,50.4783,51.1274,389071
30-10-2017,51.0641,51.3609,50.9929,51.1433,414822
31-10-2017,51.0404,51.4647,51.0127,51.072,698159
01-11-2017,51.3095,51.3332,51.0641,51.1274,493691
02-11-2017,51.2699,51.7686,51.2383,51.7132,621351
03-11-2017,51.8794,51.9427,51.7132,51.8715,428368
06-11-2017,51.8319,52.1248,51.7765,52.1011,539236
07-11-2017,51.7844,51.8715,51.5945,51.8715,337423
08-11-2017,52.0219,52.1327,51.8636,52.0852,366189
09-11-2017,51.824,52.2356,51.7528,52.1961,332654
10-11-2017,52.1169,52.1644,51.6103,51.919,294034
13-11-2017,51.4995,51.9269,51.4995,51.7211,402340
14-11-2017,51.6024,51.6974,51.3807,51.6815,464273
15-11-2017,51.3728,51.6538,51.2145,51.5786,365363
16-11-2017,51.8557,52.204,51.8478,52.1248,339794
17-11-2017,51.9902,52.5206,51.8398,52.4494,441018
20-11-2017,52.3939,52.6789,52.299,52.4652,444365
21-11-2017,52.7027,52.861,52.0694,52.1011,670453
22-11-2017,52.3069,52.5206,52.1486,52.3623,549094
24-11-2017,52.3544,52.4731,52.2277,52.3702,168284
27-11-2017,52.3939,52.4889,51.7528,51.8003,621601
28-11-2017,51.072,51.0958,50.2171,50.51,1587560
29-11-2017,50.6921,50.6921,50.225,50.3279,651186
30-11-2017,50.3992,51.0245,50.043,50.0667,892045
01-12-2017,50.7554,51.1195,50.6541,51.0166,707213
04-12-2017,51.3887,51.3887,50.8346,50.8504,528313
05-12-2017,51.0958,51.1195,50.4309,50.5813,527931
06-12-2017,50.4704,50.8662,50.4229,50.5892,642352
07-12-2017,50.6208,51.1116,50.4783,51.0008,540172
08-12-2017,51.0879,51.5628,51.0324,51.452,483839
11-12-2017,51.452,51.5549,51.1512,51.2462,390597
12-12-2017,51.2541,51.3253,50.9929,51.1116,546230
13-12-2017,51.1987,51.3412,50.9375,51.2303,574282
14-12-2017,51.0087,51.3332,50.8108,51.1749,526040
15-12-2017,51.1987,51.2145,50.4625,50.5258,606740
18-12-2017,50.8385,51.1037,50.6367,50.7871,517382
19-12-2017,50.8227,50.9058,50.5496,50.6446,483465
20-12-2017,50.7712,50.8662,50.4546,50.7079,443034
21-12-2017,51.167,51.4441,50.985,51.1828,494292
22-12-2017,51.1591,51.2303,50.9137,51.2145,307866
26-12-2017,51.2541,51.3016,51.0839,51.2224,231641
27-12-2017,51.4916,51.5153,51.072,51.167,551595
28-12-2017,51.452,51.539,51.1195,51.5153,694021
29-12-2017,51.6956,51.8954,51.5038,51.5757,548562
02-01-2018,51.6157,52.2311,51.5198,52.0633,591864
03-01-2018,52.1032,52.2311,51.9753,52.0313,524953
04-01-2018,52.1672,52.4948,51.9665,52.367,721991
05-01-2018,52.8865,53.3021,52.6627,53.1422,594738
08-01-2018,52.9744,53.374,52.9664,53.0943,593370
09-01-2018,53.2222,53.2541,53.0144,53.1103,519178
10-01-2018,52.9584,53.2621,52.5268,52.6387,831708
11-01-2018,52.6227,52.6707,52.4149,52.6067,463080
12-01-2018,52.6387,52.7186,52.383,52.5988,650599
16-01-2018,52.6547,52.7266,52.2391,52.359,840841
17-01-2018,52.4869,52.7746,51.7835,52.4869,780748
18-01-2018,52.4549,52.5668,52.2231,52.5588,672683
19-01-2018,52.5748,52.8465,52.4069,52.4229,702407
22-01-2018,52.7666,52.8865,52.5908,52.8225,702491
23-01-2018,52.7027,53.0383,52.4149,52.7826,721307
24-01-2018,53.1023,53.1263,52.7106,53.0303,647096
25-01-2018,53.1502,53.362,52.7586,52.9185,858697
26-01-2018,52.9424,53.1478,52.6787,52.9984,489282
29-01-2018,52.8545,52.9105,52.6387,52.8145,421753
30-01-2018,52.6147,53.0543,52.5908,52.9584,711899
31-01-2018,53.0943,53.2461,52.9025,53.1422,737484
01-02-2018,52.9744,52.9744,52.2471,52.6147,1269895
02-02-2018,51.9673,52.2311,51.4478,51.4638,852854
05-02-2018,50.9363,51.0162,49.6735,49.7854,1081590
06-02-2018,48.7384,50.1131,48.1389,49.9452,1230076
07-02-2018,50.0411,50.0811,49.3698,49.3698,824313
08-02-2018,49.4737,49.4817,48.3148,48.3228,1097293
09-02-2018,48.5306,48.7703,47.6754,48.5865,1266529
12-02-2018,49.2739,49.2898,48.5465,48.8263,760684
13-02-2018,48.7544,48.9062,48.3947,48.7783,572816
14-02-2018,48.5625,49.9133,48.2826,49.6975,771785
15-02-2018,50.177,50.201,49.3298,49.5936,733016
16-02-2018,49.4337,49.4497,49.0661,49.17,699446
20-02-2018,49.0021,49.162,48.5306,48.7783,673534
21-02-2018,48.8503,49.3938,48.8183,49.162,786723
22-02-2018,49.2179,49.3805,48.7703,48.9382,909315
23-02-2018,49.1859,49.5216,48.9622,49.4657,545358
26-02-2018,49.5536,50.0651,49.5536,49.8493,813343
27-02-2018,49.9532,50.2969,49.7774,49.9772,1052829
28-02-2018,50.0731,50.177,49.5056,49.5216,1412009
01-03-2018,49.5616,49.6655,48.8822,49.4017,1035426
02-03-2018,48.8183,49.1939,48.6425,48.9302,1001556
05-03-2018,48.2748,48.9302,48.1149,48.6504,931925
06-03-2018,49.0261,49.3218,48.9222,49.1939,576651
07-03-2018,48.8423,49.2978,48.7264,49.2259,688516
08-03-2018,49.3778,49.6255,49.2659,49.5936,676255
09-03-2018,49.9452,50.4408,49.5776,50.3688,801407
12-03-2018,50.3369,50.7525,50.191,50.2809,420617
13-03-2018,50.4008,50.5447,50.0691,50.0891,694231
14-03-2018,50.4727,50.5846,50.0651,50.5447,724269
15-03-2018,50.5127,50.5207,50.169,50.2649,729989
16-03-2018,50.233,50.5207,50.177,50.233,919873
19-03-2018,50.3129,50.4529,49.8333,50.3608,705152
20-03-2018,50.3768,50.4488,50.0491,50.0571,886846
21-03-2018,50.3928,50.7765,50.2969,50.5527,816359
22-03-2018,50.193,50.2649,49.5936,49.8174,859584
23-03-2018,50.0891,50.3928,49.0741,49.2099,965640
26-03-2018,49.4817,49.5696,48.8662,49.2339,812776
27-03-2018,49.2898,49.3378,48.4666,48.6824,737965
28-03-2018,48.6025,49.0181,48.2748,48.5386,965602
29-03-2018,48.8503,49.3938,48.5865,49.3138,1032574
02-04-2018,49.2524,49.2524,48.1297,48.6708,932979
03-04-2018,48.9454,49.107,48.5053,48.8808,707820
04-04-2018,48.267,48.7435,48.0731,48.6143,806126
05-04-2018,48.9293,49.317,48.7758,49.2604,834894
06-04-2018,48.9131,49.2327,48.4608,48.7435,704238
09-04-2018,48.9535,49.4866,48.792,49.1716,595174
10-04-2018,49.7935,50.0035,49.6239,49.7127,553545
11-04-2018,49.4866,49.8743,49.4219,49.5189,454141
12-04-2018,49.535,49.632,49.2039,49.3008,443592
13-04-2018,49.6239,49.6239,48.897,48.9939,479239
16-04-2018,49.1958,49.3008,48.9051,49.1312,437812
17-04-2018,49.43,49.43,49.0504,49.1474,483805
18-04-2018,49.1958,49.5593,49.0262,49.1635,460733
19-04-2018,49.212,49.2604,48.5658,48.7193,510585
20-04-2018,48.5093,48.8808,48.5093,48.687,449514
23-04-2018,48.6304,48.792,48.5416,48.7193,420730
24-04-2018,49.0181,49.2039,48.7193,48.8162,664607
25-04-2018,48.6628,48.9535,48.4851,48.8324,597908
26-04-2018,49.0262,49.6158,48.8889,49.3008,822282
27-04-2018,49.422,49.9147,49.4058,49.85,528473
30-04-2018,49.8258,50.1489,49.632,49.64,727033
01-05-2018,49.5835,49.64,49.1797,49.5593,820555
02-05-2018,49.6158,49.8662,49.4866,49.6077,629995
03-05-2018,49.5674,49.745,49.0101,49.4462,878882
04-05-2018,49.1474,49.7935,49.0424,49.5835,512722
07-05-2018,49.5835,49.8985,49.5189,49.7127,377766
08-05-2018,49.5108,49.6562,49.2362,49.64,594457
09-05-2018,50.052,50.2983,49.64,50.2216,493313
10-05-2018,50.5931,50.787,50.3185,50.6335,637367
11-05-2018,50.6335,50.7223,50.4962,50.5366,537456
14-05-2018,50.7708,51.0212,50.682,50.7546,532589
15-05-2018,50.375,50.6335,50.165,50.5285,627130
16-05-2018,50.5689,51.001,50.5689,50.9727,578311
17-05-2018,50.9566,50.9566,50.6416,50.8435,615737
18-05-2018,50.4316,50.4639,49.951,50.3589,657904
21-05-2018,50.4962,50.6739,50.4962,50.6012,215100
22-05-2018,50.9566,51.1019,50.5931,50.6335,542432
23-05-2018,50.165,50.5689,50.0116,50.5285,726304
24-05-2018,50.4396,50.4962,49.8016,50.2862,535147
25-05-2018,49.9227,50.2781,49.8581,49.9066,478471
29-05-2018,49.0989,49.1958,47.5522,47.7581,1722516
30-05-2018,48.2185,48.9212,47.9681,48.8081,1116367
31-05-2018,48.6466,48.7516,48.2508,48.7274,654534
01-06-2018,47.8874,48.2993,47.8308,47.9601,1268322
04-06-2018,48.1539,48.3558,48.0005,48.0166,854753
05-06-2018,47.8147,47.8308,47.3301,47.532,929158
06-06-2018,48.0166,48.0328,47.5603,47.6693,697939
07-06-2018,47.7581,47.8228,47.3139,47.3947,763769
08-06-2018,47.4432,47.6855,47.3058,47.6612,702684
11-06-2018,47.3462,47.3624,47.0232,47.1847,997495
12-06-2018,47.2332,47.2574,46.8535,46.9666,890452
13-06-2018,47.0959,47.3785,46.902,47.3139,900079
14-06-2018,47.427,47.4432,46.8212,46.8939,1061815
15-06-2018,46.6032,46.7243,46.4497,46.587,1326954
18-06-2018,46.5466,46.6597,46.377,46.6032,532924
19-06-2018,46.2962,46.3043,45.9409,46.1428,974481
20-06-2018,46.2639,46.4497,46.2316,46.2882,1004404
21-06-2018,46.3286,46.6678,46.2801,46.6112,668853
22-06-2018,46.692,46.8859,46.587,46.8374,628300
25-06-2018,46.7243,46.7405,45.9893,46.0782,752078
26-06-2018,46.1266,46.2397,45.8278,46.0055,851328
27-06-2018,46.0539,46.272,45.6339,45.6824,892267
28-06-2018,45.852,45.8763,45.5451,45.7147,987862
29-06-2018,45.7147,46.3166,45.327,46.2155,1700987
02-07-2018,46.1406,46.1406,45.6075,45.8711,716092
03-07-2018,46.2631,46.4101,45.9364,46.0344,887898
05-07-2018,46.3366,46.6796,46.2141,46.5652,889116
06-07-2018,46.5326,46.8674,46.4591,46.7857,781020
09-07-2018,47.1206,47.1206,46.7776,46.8184,893275
10-07-2018,46.9164,46.9246,46.6632,46.8184,1054348
11-07-2018,46.5979,46.8837,46.3325,46.3937,853761
12-07-2018,46.6551,46.9327,46.5652,46.8102,809320
13-07-2018,46.7449,46.8837,46.5734,46.8347,645253
16-07-2018,46.9572,47.2839,46.9491,47.1941,459505
17-07-2018,47.1042,47.292,47.0389,47.1124,819411
18-07-2018,47.0307,47.1859,46.8919,47.1369,429444
19-07-2018,46.8592,47.0471,46.7816,46.9001,599243
20-07-2018,47.2512,47.3737,47.1859,47.292,517203
23-07-2018,47.1941,47.3002,47.1042,47.2104,415561
24-07-2018,47.3165,47.5942,47.2757,47.4717,594172
25-07-2018,47.4962,48.0352,47.4717,47.9862,716625
26-07-2018,47.8392,47.9535,47.6677,47.733,613244
27-07-2018,47.7167,47.9495,47.7167,47.9045,636003
30-07-2018,48.0352,48.4027,48.0352,48.1005,549692
31-07-2018,48.2067,48.4517,48.0515,48.3864,704974
01-08-2018,48.419,48.6885,48.2557,48.419,744277
02-08-2018,48.1414,48.4272,47.782,48.3047,624052
03-08-2018,48.2557,48.473,48.2394,48.3864,454029
06-08-2018,48.3864,48.4762,48.1985,48.2557,399659
07-08-2018,48.5007,48.5742,47.5942,47.7657,1002997
08-08-2018,47.7494,48.1577,47.6269,48.076,568937
09-08-2018,48.0924,48.2312,48.0189,48.1985,595025
10-08-2018,47.7984,47.831,47.3165,47.4717,700867
13-08-2018,47.3819,47.6759,47.3165,47.3737,407623
14-08-2018,47.684,48.0393,47.5779,47.9944,611524
15-08-2018,47.537,47.635,47.2022,47.4472,605366
16-08-2018,47.6595,47.8474,47.5044,47.537,601042
17-08-2018,47.831,48.5334,47.7412,48.419,798026
20-08-2018,48.4109,48.7293,48.4109,48.6232,566242
21-08-2018,48.7783,48.9825,48.5089,48.5089,615541
22-08-2018,48.6559,49.0233,48.6314,48.9907,600089
23-08-2018,48.7702,48.9988,48.5905,48.6232,622140
24-08-2018,48.8192,48.9825,48.6722,48.7865,416646
27-08-2018,48.9907,49.4888,48.9498,49.3745,703191
28-08-2018,49.3745,49.3827,48.37,48.5415,1170590
29-08-2018,48.4925,48.5252,47.7984,48.0515,981325
30-08-2018,47.831,47.9454,47.635,47.6759,907982
31-08-2018,47.4717,47.5942,47.1696,47.2839,714024
04-09-2018,46.7041,46.8429,46.2876,46.6061,878357
05-09-2018,46.5407,46.7857,46.3774,46.4591,1006329
06-09-2018,46.3774,46.9409,46.1904,46.7367,1129801
07-09-2018,46.6387,46.6632,46.3039,46.4754,698873
10-09-2018,46.6224,46.6877,46.4346,46.4917,559933
11-09-2018,46.4836,47.1124,46.3937,47.1042,769982
12-09-2018,47.2104,47.3655,47.0552,47.1042,733775
13-09-2018,47.2839,47.4186,47.1042,47.1777,487440
14-09-2018,47.1941,47.3492,47.0185,47.2512,414559
17-09-2018,47.3002,47.7004,47.2675,47.6677,490039
18-09-2018,47.8392,48.3129,47.684,48.2067,484801
19-09-2018,48.272,48.5905,48.1087,48.517,626169
20-09-2018,48.8518,49.1704,48.7783,49.1213,845534
21-09-2018,49.0887,49.4235,49.0887,49.301,834090
24-09-2018,49.3827,49.4072,49.0233,49.0642,569103
25-09-2018,49.154,49.2193,48.7375,48.7457,657462
26-09-2018,48.6232,49.0397,48.615,48.6803,666991
27-09-2018,48.6314,48.9335,48.5742,48.6559,635463
28-09-2018,48.7457,48.811,48.5252,48.6967,818374
01-10-2018,49.7558,49.7723,48.8971,49.1035,762928
02-10-2018,48.9548,49.0209,48.4594,48.5833,893239
03-10-2018,48.7649,48.7815,48.3934,48.4925,1830788
04-10-2018,48.3108,48.476,47.6585,47.9558,684873
05-10-2018,47.9805,48.2613,47.8512,47.9805,746108
08-10-2018,48.0218,48.0384,47.6833,47.8237,331094
09-10-2018,47.7698,47.8154,47.4438,47.5099,650738
10-10-2018,47.4108,47.5347,46.742,46.742,748764
11-10-2018,46.3292,46.4778,45.5365,45.6521,1271347
12-10-2018,46.2383,46.2631,45.2269,45.4209,1126681
15-10-2018,45.6026,45.6439,45.0576,45.2062,713590
16-10-2018,45.5035,45.8007,45.3053,45.776,780873
17-10-2018,45.776,45.875,45.3879,45.8007,662400
18-10-2018,45.5448,45.6191,44.8595,45.0906,792840
19-10-2018,45.1567,45.3466,44.7769,44.7769,984319
22-10-2018,44.8925,44.9338,44.5457,44.6613,643889
23-10-2018,44.2154,44.8099,43.8191,44.62,824389
24-10-2018,44.4962,44.6365,43.7118,43.7448,892142
25-10-2018,44.1328,44.5622,43.7283,44.3062,923578
26-10-2018,43.7118,44.2732,43.4558,44.1328,856829
29-10-2018,44.587,44.6943,43.5218,43.7118,892965
30-10-2018,43.7613,44.1989,43.5631,44.0751,910018
31-10-2018,44.5292,44.7934,44.3228,44.3475,614469
01-11-2018,44.7108,44.7439,44.2072,44.5952,935188
02-11-2018,44.8017,45.0659,44.4177,44.8099,1064312
05-11-2018,44.8925,45.1361,44.6654,44.7026,1309040
06-11-2018,44.5952,44.7934,44.298,44.7604,556720
07-11-2018,45.0246,45.0824,44.62,44.7191,713124
08-11-2018,44.7273,45.0328,44.653,44.8182,586050
09-11-2018,44.6861,44.7273,43.9264,44.2484,1004960
12-11-2018,44.2319,44.265,43.8686,43.9099,617033
13-11-2018,43.9925,44.5622,43.9925,44.2072,792489
14-11-2018,44.4631,44.6778,44.0503,44.3558,687716
15-11-2018,44.2237,44.6613,44.0833,44.5209,993482
16-11-2018,44.3971,44.62,44.3475,44.5127,516219
19-11-2018,44.5127,44.5127,44.0049,44.3393,942272
20-11-2018,43.9429,43.9429,43.0099,43.1668,943214
21-11-2018,43.4558,44.2154,43.4145,43.8273,1098036
23-11-2018,43.5053,43.7283,43.431,43.5962,455137
26-11-2018,44.0503,44.1246,43.7035,43.753,1383086
27-11-2018,43.6787,43.8108,43.2989,43.5549,830335
28-11-2018,43.6209,44.9255,43.6044,44.7191,1621282
29-11-2018,44.8017,45.3549,44.7769,45.165,1341828
30-11-2018,45.0824,45.2062,44.7604,44.9007,1003537
03-12-2018,45.7264,45.8338,45.0741,45.3218,941121
04-12-2018,45.198,45.2434,44.4342,44.6283,970551
06-12-2018,43.7613,44.1659,43.2329,44.1576,1342321
07-12-2018,44.3723,44.7934,44.2072,44.4301,1341399
10-12-2018,44.3558,44.4796,44.0668,44.2402,1347422
11-12-2018,44.5457,45.0163,44.0751,44.0751,1380658
12-12-2018,44.6283,44.9668,44.3475,44.6695,1102956
13-12-2018,44.7191,45.0576,44.4218,44.5374,776384
14-12-2018,44.2319,44.653,44.1246,44.4962,782013
17-12-2018,44.3228,44.5374,43.8851,44.1163,1154779
18-12-2018,44.0668,44.2567,43.4393,43.5796,1264655
19-12-2018,43.6705,43.9099,42.6962,42.7787,1156828
20-12-2018,42.7209,42.9108,42.2585,42.3824,1236583
21-12-2018,42.2668,42.2751,40.7723,40.8053,1467126
24-12-2018,40.5164,41.0365,40.2934,40.5576,936298
26-12-2018,40.6402,41.565,39.9136,41.5567,956512
27-12-2018,41.1769,41.4246,40.6319,41.4163,1107393
28-12-2018,41.6558,42.0356,41.3751,41.598,1084662
31-12-2018,41.309,41.3998,40.9705,41.1769,915616
02-01-2019,40.8797,41.6806,40.7711,41.5237,788871
03-01-2019,41.5237,41.6641,41.0448,41.5402,836293
04-01-2019,42.1099,42.3452,41.8705,42.2585,720948
07-01-2019,42.531,42.7952,42.3163,42.6879,861731
08-01-2019,42.9934,43.1668,42.5393,43.0677,689606
09-01-2019,43.3237,44.0833,43.2411,44.0585,1424819
10-01-2019,43.9264,44.4301,43.7365,44.3971,870746
11-01-2019,44.2484,44.4218,44.042,44.3971,598896
14-01-2019,44.2484,44.6117,44.2154,44.2732,581411
15-01-2019,44.3723,44.5952,44.0751,44.5539,485300
